date,2Y,5Y,10Y,20Y,30Y
2011-08-01,2.648623193040798,3.5303739724956618,4.406046802312351,4.911824526524347,5.080783902302462
2011-08-02,2.7040611949976956,3.548605507484325,4.4270528395253175,4.93726555341722,5.107721229179211
2011-08-03,2.67992600622269,3.5600431648025364,4.418395268237717,4.909189265948492,5.073085486190001
2011-08-04,2.6340299463054,3.5376760558295945,4.398206444344095,4.898461318335201,5.065645738254713
2011-08-05,2.680052596935731,3.536042062323368,4.3704467121774195,4.867409096789286,5.0336774801184125
2011-08-08,2.3766409963436246,3.365250287733746,4.18077199285518,4.668312630139532,4.831707962871953
2011-08-09,2.2373111879672116,3.256404438888731,4.160310918312551,4.694646152608252,4.873491195536831
2011-08-10,2.149958885967621,3.100360786821641,4.128284416594816,4.741265008919443,4.9463319659709715
2011-08-11,2.1264044946901492,3.121117022494081,4.132913026429863,4.743106454563549,4.947458622820118
2011-08-12,2.169805724840945,3.1483719688047547,4.151380842391675,4.74912423264676,4.949135182154066
2011-08-15,2.193689922228245,3.133361026258397,4.133508841548845,4.732447145103407,4.932874156492421
2011-08-16,2.2056262603478523,3.1800205832542368,4.120314806033672,4.670748748942209,4.854785084178534
2011-08-17,2.1954001701327535,3.148363473158028,4.041344686980449,4.558804769550926,4.731742289380029
2011-08-18,2.0874269872977855,2.8993067178258176,3.8818226842531063,4.532040149483292,4.751201686246929
2011-08-19,2.133915395639381,2.985295693869288,3.907495950821681,4.472166662954125,4.6613475525428205
2011-08-22,2.211288397674352,2.981020280132112,3.899516975121415,4.492422953234691,4.691721180314377
2011-08-23,2.1968069727346418,2.92703421814066,3.87221725714934,4.49502031349995,4.704626175300849
2011-08-24,2.274344796289814,2.986966757198866,3.941768883676283,4.586819004182137,4.804350520012857
2011-08-25,2.231303843415297,2.982283487362823,3.948270173711128,4.574403532601416,4.784843467323125
2011-08-26,2.194588223648857,2.940016547514441,3.916025537548763,4.547209563749245,4.759291490490838
2011-08-29,2.2761235016715595,2.9865541514383125,3.933261940231126,4.612105381547212,4.8426787078487985
2011-08-30,2.205335752848498,2.9732217215574988,3.954999159199006,4.611122860493155,4.832309700668031
2011-08-31,2.260458100485991,2.959586449590793,3.9667911511802902,4.683105374148669,4.925920779908975
2011-09-01,2.2697731180530702,2.9784857903553696,3.9987676508176033,4.743765830182223,4.9972025283074135
2011-09-02,2.2243518070970403,2.9707428361849537,3.9915106954648776,4.693063004032056,4.930086265796295
2011-09-05,2.2976525485754244,2.9981724526074043,4.042510503209845,4.798165594763696,5.054762325864424
2011-09-06,2.338679072935765,3.013897949303809,4.029083487857109,4.7681114186210305,5.019177273250433
2011-09-07,2.275031510262508,2.9630292245940737,3.9867828519303794,4.70167252148952,4.94340220471736
2011-09-08,2.2230026437932473,2.904910896605299,3.9214647963979825,4.6334967300975185,4.8743576531677
2011-09-09,2.262376470097866,2.927585914248647,3.951461690010932,4.688566602888474,4.938607886578756
2011-09-12,2.385677497691411,2.964641774272895,3.960144570805573,4.692077091873658,4.940648997832465
2011-09-13,2.464141947814227,3.0697810535967314,4.022329520733055,4.705836771069843,4.937412226346444
2011-09-14,2.4550972043180224,3.1099330052522447,4.100565967492258,4.800286342853498,5.0370615398996375
2011-09-15,2.4363366333797067,3.159192056203569,4.116458885521457,4.752707819711231,4.966926196122369
2011-09-16,2.371905083917536,3.009137084645152,3.9838905241363927,4.6587762224246045,4.886656658446547
2011-09-19,2.358452347836121,3.099611618253679,4.032842540512399,4.6305206028231956,4.83120289239823
2011-09-20,2.3902144744250826,3.0356084397726413,4.049124021363799,4.755686432285886,4.9944013618490315
2011-09-21,2.431133542213349,3.067575132240739,4.035717207491154,4.704832564654661,4.9307145406229544
2011-09-22,2.3957141450528106,3.022141776711967,3.9776460466336743,4.6276696201551895,4.846770158246237
2011-09-23,2.3427479585125504,2.9942695056782043,4.0051691715598405,4.6843345958124605,4.91301472522455
2011-09-26,2.308727476010798,2.9895131981234453,3.960815503828696,4.597941597669227,4.812132791387274
2011-09-27,2.399369174157332,3.0718036107791367,4.035635230030123,4.6542884367712976,4.8619091939828705
2011-09-28,2.7302158694565257,3.0707471624566587,3.9867801529929903,4.753674724576418,5.017175656166842
2011-09-29,2.3859042036121565,3.0481286029960497,4.038869915446283,4.679719313561007,4.894874516861085
2011-09-30,2.345124886246243,2.9949972062279215,3.989589237554074,4.640729513558313,4.859518198902938
2011-10-03,2.318334466404181,2.9716541526800047,3.961287505770082,4.619167372999522,4.840506749062596
2011-10-04,2.271950889552091,2.9487452627048416,3.940529469173928,4.5891647168663265,4.807153102644443
2011-10-05,2.3313253945277914,3.025013177978023,4.022679340149081,4.674080378114248,4.892986119663901
2011-10-06,2.314506202010268,3.011755548668127,4.015061010954586,4.659617514744733,4.875962278411373
2011-10-07,2.349473102412553,3.0277092616743673,4.041074888627958,4.717934787963783,4.945776785935998
2011-10-10,2.3497856467626654,3.0336646254460327,4.039773917651264,4.739401553859645,4.9758968321576935
2011-10-11,2.3687952065136813,3.0961195050339523,4.105243451085657,4.757297103505891,4.976287884323451
2011-10-12,2.4119113832303647,3.160538794836148,4.184017403985636,4.850905038260657,5.075043218350386
2011-10-13,2.438781798191652,3.210304062229101,4.225402781448167,4.873523598840147,5.091055542086544
2011-10-14,2.491692504729393,3.251281518055002,4.273153810734852,4.934426988259708,5.156566413365759
2011-10-17,2.606919151543974,3.191000144971216,4.213938098041218,4.966488835086607,5.221947490513974
2011-10-18,2.540560985747618,3.2354246433080966,4.267263015413891,4.949771831235157,5.179310482167137
2011-10-19,2.567892719759069,3.2713440608240685,4.302487954864961,4.973475650112475,5.198861867492834
2011-10-20,2.6321334400250684,3.2914128905337297,4.3164850597034,4.992531031559049,5.219770878681523
2011-10-21,2.6242382019351,3.2537967900859,4.28667876835777,4.967010121413983,5.1956145548400166
2011-10-24,2.609523283314062,3.297192457916587,4.359372451590719,5.043919082670593,5.273650560762882
2011-10-25,2.5732156648225697,3.267010049632077,4.337369338846808,5.010637325339303,5.236238524340322
2011-10-26,2.729835214442403,3.2053011743297546,4.253739463524844,4.971219433029502,5.2127213096439835
2011-10-27,2.527287347824945,3.20406563731866,4.282440161974934,4.946637561602929,5.168928036473481
2011-10-28,2.627921361263713,3.287697288810284,4.363435607512018,5.030915793644372,5.254371876753282
2011-10-31,2.6864775751671743,3.285400240314699,4.3502166169847305,5.02963600132701,5.257387600300497
2011-11-01,2.725632658764706,3.2501597370974125,4.3402877183024975,5.083045668923509,5.333146649635047
2011-11-02,2.727029649414259,3.24597024074804,4.324326031439533,5.019111473478068,5.252057722729694
2011-11-03,2.6692145678229053,3.2468981264120096,4.407523284040469,5.146056356196443,5.393532466322771
2011-11-04,2.7415118466613286,3.285982329970823,4.412776341454661,5.150437721657147,5.398052474780911
2011-11-07,2.8255475348117898,3.315551366033608,4.3779141150241605,5.104068566707143,5.3486301333195225
2011-11-08,2.8603722725511034,3.315239881962455,4.442700238264729,5.239752919178159,5.508898492783654
2011-11-09,3.255021390876024,3.438721530601125,4.425871128256109,5.259573055168819,5.545706601137056
2011-11-10,3.1887114301174293,3.4837839168308573,4.539793029761743,5.3173920390174825,5.580496146710509
2011-11-11,3.010623266875939,3.4847924059620645,4.5475699619226475,5.282575553861539,5.53034316388172
2011-11-14,3.061277542263902,3.5689381965827245,4.618519735947218,5.358479600693581,5.608404615441779
2011-11-15,3.3184792538964736,3.687323806973577,4.760047832762258,5.523103242151022,5.7806235532335695
2011-11-16,3.3290806095997425,3.756260922169135,4.765680086422034,5.492303318897764,5.73809625571791
2011-11-17,3.2529285872387668,3.806751198506443,4.802855594422048,5.49125956955616,5.723663227806009
2011-11-18,3.430961233250052,3.764392769991208,4.773076108482337,5.48822259794762,5.729422163178064
2011-11-21,3.4214687565734394,3.752232486341256,4.748051940043412,5.450232179448076,5.686947216667814
2011-11-22,3.548068107910119,3.841606730476636,4.813603893559586,5.510047575937762,5.745071053897879
2011-11-23,3.650060185118644,3.9933337899203103,4.930517578926333,5.58796798129385,5.8095512442375785
2011-11-24,3.747883924342307,4.102050760791423,4.985832848980462,5.5907332369941445,5.794224132108328
2011-11-25,3.928475785787306,4.217061375461084,5.068630100217079,5.64445914171111,5.837934933003865
2011-11-28,3.730049783874019,4.135356348076602,5.028150380236325,5.577805363566245,5.761632186545064
2011-11-29,3.726129505589043,4.156442198037894,5.01364963561885,5.552024417028086,5.732267814309591
2011-11-30,3.5889177613221186,4.000589917452599,4.852566546538577,5.373340139291291,5.547456770989932
2011-12-01,3.379051158231313,3.8563210275911537,4.712127469604411,5.239296113021243,5.415659940603888
2011-12-02,3.254402960061565,3.6967202453389394,4.589772073972197,5.150626163569109,5.338400096117724
2011-12-05,3.0244194224226,3.5617602977448684,4.423173315494559,4.974059172415652,5.158795935223246
2011-12-06,3.046391827509918,3.558578125575462,4.443069789587715,5.019129099147514,5.212491434719739
2011-12-07,3.0192343717405272,3.5448034469707608,4.430903926271025,5.010787490126174,5.20551934102199
2011-12-08,3.0437918529524772,3.5696757513768915,4.496623748274843,5.127536436482476,5.340058679536956
2011-12-09,3.13355571252659,3.64051550831719,4.548474087991622,5.145737964970975,5.346332926194668
2011-12-12,3.1824726086489683,3.613249684974802,4.590260027935695,5.238322897332636,5.4559279714314695
2011-12-13,3.0447354590672298,3.5707618818631293,4.525993571982758,5.1339380365930385,5.337664676885547
2011-12-14,2.9915528246449803,3.558998304940827,4.520699768968819,5.163466565473431,5.379640518626505
2011-12-15,2.882582039451812,3.453952098705484,4.452467743865051,5.1244991163970095,5.350606025281753
2011-12-16,2.692030467605708,3.3650969063046983,4.413311346902405,5.090374866927061,5.3176331543987265
2011-12-19,2.6669427456962893,3.355628591693254,4.323397073014221,4.946799623582885,5.156090270023462
2011-12-20,2.612171319210905,3.3048463035395432,4.28419112584123,4.912457584751086,5.123305446565174
2011-12-21,2.65189555448994,3.330727684609018,4.305218502511144,4.946826512278541,5.1625313093232865
2011-12-22,2.6518515296964686,3.3662655117608917,4.320768624551308,4.950374111085381,5.162197222484475
2011-12-23,2.614534190242938,3.327631065993117,4.309526120938899,4.9606319630041655,5.179724780271759
2011-12-27,2.612969833297555,3.327963693538491,4.288133324179758,4.930338154517137,5.146627597186048
2011-12-28,2.547948198039183,3.298290044030704,4.264691672172158,4.884933221301803,5.093184321182347
2011-12-29,2.5342500308881633,3.2944901744852793,4.279395131457373,4.916997949009335,5.1312222863245385
2011-12-30,2.5149250136287336,3.289216405162369,4.276587973947042,4.919954373114454,5.136256562782622
2012-01-02,2.4709893614907337,3.306333993292764,4.300128685804576,4.952727214941765,5.172420040721968
2012-01-03,2.4481127290639897,3.3348551280567644,4.336828229687551,4.9957213912926,5.217690328308462
2012-01-04,2.4616019840880696,3.3924398575037955,4.385298915913278,5.038544384717662,5.258767235005845
2012-01-05,2.5751936087579956,3.435563585918489,4.477982359564758,5.190279882177092,5.431017742030085
2012-01-06,2.6647417921544374,3.486962136738343,4.512698221462147,5.210797218535646,5.446508159242058
2012-01-09,2.631271364548258,3.480337935869614,4.511280004805011,5.218290950321284,5.457304019938826
2012-01-10,2.547863996452655,3.4559888864900383,4.506959882268698,5.217108539770327,5.456976803896637
2012-01-11,2.680667921665247,3.5107664917795205,4.3918001718695905,5.134432105591351,5.395180728595659
2012-01-12,2.4857191192123693,3.291687201630218,4.2422487946177885,5.039066552962669,5.317952958806821
2012-01-13,2.0556527355141583,3.1650911618360453,4.345932257824896,5.08016899557745,5.326557101119681
2012-01-16,2.0548921967047136,3.105792992839822,4.276345100290028,5.007287314878379,5.252562435604524
2012-01-17,2.036501098683278,3.0504556315366056,4.241286790783894,4.990981537056234,5.2426236311927905
2012-01-18,2.048834965871144,3.0528090941903088,4.251214267985551,5.015458910100043,5.272230756554125
2012-01-19,2.062862712200623,3.044755821269826,4.271245522235895,5.046406488316402,5.306573163578773
2012-01-20,2.039454666620074,3.0347513286480954,4.254067895705079,5.026926371050166,5.2864155836662885
2012-01-23,1.9169741499257107,2.996135084658821,4.211783542825904,4.95929047068492,5.209836971756592
2012-01-24,1.9313094919267897,3.0278684402089677,4.2368907214777565,4.980674648656199,5.230013754613678
2012-01-25,1.9150775422013453,3.0153261671777063,4.227514783621854,4.965546635944053,5.212777491582136
2012-01-26,1.8431481963227476,2.907856518904177,4.115248716604617,4.864121526325254,5.115284555723127
2012-01-27,1.812050142944674,2.8354945887048384,4.021043897171164,4.746561843341647,4.989622522030346
2012-01-30,1.872418489815086,2.8968855786586634,4.044793948133478,4.7479653482700055,4.983587780263606
2012-01-31,1.8228368337997516,2.858692766241095,4.020466645466871,4.732313140562897,4.97085311242339
2012-02-01,1.6356850188088856,2.8143116966779935,3.940339271439573,4.6608314757485125,4.856968436281062
2012-02-02,1.6622165856276858,2.733317607090509,3.9024698709494654,4.604486733550827,4.839466909495581
2012-02-03,1.603042274970619,2.7924610724746195,3.908020797653243,4.662595347895378,4.898729697240025
2012-02-06,1.6277108664891315,2.7258849306231596,3.898785374646705,4.6046827501181475,4.841027617088551
2012-02-07,1.621520363231742,2.7594576334516567,3.9380660056843926,4.639772297192365,4.874591781733186
2012-02-08,1.6205934046951072,2.7540666461394334,3.9370256371027863,4.641458017504495,4.877183842345212
2012-02-09,1.5537235484721936,2.74398523359919,3.899335740171143,4.665435155544461,4.892080267316721
2012-02-10,1.5973914348127654,2.78909509460831,3.908216294935339,4.661744970763287,4.894822334945717
2012-02-13,1.5741720408364177,2.749230339688122,3.860596578624836,4.6210830219553625,4.861968335986755
2012-02-14,1.6097783753830353,2.7965162533063896,3.8790041469215737,4.619849240201372,4.856035380077044
2012-02-15,1.6795650785130931,2.75748110454688,3.9025891556220818,4.596336138249707,4.828713511949664
2012-02-16,1.7414246404805986,2.7950279087798684,3.9336389630746584,4.625899581474944,4.85780299411595
2012-02-17,1.7153270345728764,2.785322251824873,3.90217419249222,4.5719538723266,4.7961649700289115
2012-02-20,1.9933996078593983,2.742494843085005,3.843888064020671,4.596639461089904,4.850740385472398
2012-02-21,1.9418766942008965,2.7331759790398067,3.83615078335826,4.593739793999737,4.8497692553794955
2012-02-22,1.934853766401872,2.718445629380284,3.836617571915187,4.605519394482182,4.865350677861259
2012-02-23,1.91135248477687,2.687795171606794,3.8147479021278783,4.588950685710478,4.85051207633216
2012-02-24,1.84743326879482,2.6715351135331247,3.797237114307413,4.572494270981053,4.834688826227894
2012-02-27,1.4868416006708962,2.682043897903373,3.8275857671800257,4.522215904823378,4.755123154024419
2012-02-28,1.4160184508071223,2.638077335473401,3.813192987312858,4.522476327911796,4.760213270903611
2012-02-29,1.3210939261316843,2.601158267795711,3.7803445118766223,4.4826428657266355,4.717891580881959
2012-03-01,1.2006056481902585,2.5113504567255376,3.697661815319975,4.3967076912269665,4.630725008250754
2012-03-02,1.1917511192895454,2.4784833547283647,3.676648893784901,4.389404683511016,4.628130399147635
2012-03-05,1.2227962126875092,2.488012620729485,3.700407814514736,4.429370814772922,4.673670161692469
2012-03-06,1.2806755531523777,2.548469135122172,3.724024871695632,4.433684180612706,4.671668274566601
2012-03-07,1.2680492524587308,2.54225729027144,3.717663724031791,4.423952949812318,4.660723072187431
2012-03-08,1.251894879773225,2.507317320499883,3.668013608497316,4.365775621382903,4.59969054679308
2012-03-09,1.2704881017519725,2.5177400730760446,3.6644308537528634,4.35191340563997,4.582335062237766
2012-03-12,1.1364758013147949,2.473976169638931,3.658936545864406,4.339213439020617,4.566589606803217
2012-03-13,1.166044320049636,2.488658420378897,3.680705702199125,4.369057059518995,4.599187138534132
2012-03-14,1.2050557664056285,2.5286191946602656,3.715897483332096,4.406267832881439,4.637177188436183
2012-03-15,1.2234404041284463,2.570850074029474,3.7417978483527614,4.416637899501478,4.64226867840301
2012-03-16,1.2623012030300735,2.617659213508301,3.776157521390595,4.44282378729503,4.665721063555406
2012-03-19,1.2552648489910003,2.5670939231126546,3.7332412141831943,4.417915661044089,4.6470857287171725
2012-03-20,1.269757313920202,2.5876701159142623,3.752870318857771,4.434403497868701,4.662466880682198
2012-03-21,1.2823147751353865,2.6327907413404184,3.7831713970278065,4.441790643310633,4.661930881830541
2012-03-22,1.3177442207545909,2.65764924215782,3.826817115277452,4.501276556453651,4.726780195800586
2012-03-23,1.3083793344392554,2.6203360211856186,3.788251547106647,4.4652841718403185,4.691689007474614
2012-03-26,1.2873403334102704,2.611676150723035,3.7846961924467193,4.4616621845165865,4.687991358314627
2012-03-27,1.3084263130174598,2.6229713313330265,3.796086385392432,4.47572570473332,4.702990562792806
2012-03-28,1.3543552542366406,2.6449772899638795,3.802644875842802,4.477589995430096,4.703364184289221
2012-03-29,1.4425972449232098,2.698518964135737,3.833101196604989,4.495842209011552,4.717540747122923
2012-03-30,1.437450055593402,2.676299988537213,3.7903319056854263,4.445342581985385,4.6645587428352355
2012-04-02,1.3990245923906637,2.6520995830670984,3.7648369277227767,4.4104741524374305,4.626383848310086
2012-04-03,1.404036613334,2.6511719698761365,3.787735769689263,4.455662417417835,4.679177041687918
2012-04-04,1.4928398951797135,2.707764331219595,3.837085670367178,4.502339286533718,4.724954763150688
2012-04-05,1.56825701626083,2.7648616497186076,3.8971992617864295,4.5658296458852385,4.789577539664723
2012-04-10,1.73176721182989,2.8102179386174555,3.9159608299258526,4.59936335840476,4.82867981350827
2012-04-11,1.7928071979902145,2.790758685753133,3.888542902557896,4.565407699194383,4.792345094895987
2012-04-12,1.688063858947114,2.7440214796102236,3.840365834039011,4.497298662373465,4.717203614293867
2012-04-13,1.7909167423403147,2.7623141493285104,3.857450028420306,4.5282744364951135,4.753044067913454
2012-04-16,1.8400976098209547,2.799142890818988,3.8895627538111466,4.56149987657304,4.78671957184988
2012-04-17,1.811364686487071,2.77838737472295,3.8649870600909817,4.544349094593978,4.772332109250056
2012-04-18,1.8158416762856715,2.771131082604157,3.852151631221086,4.525309351866563,4.751123523190398
2012-04-19,1.7769848798238073,2.788276871152174,3.887235803055228,4.549858236052021,4.771694102345096
2012-04-20,1.8408784991695055,2.819179868276322,3.909265475609145,4.585149774551934,4.8118266222871
2012-04-23,1.8555994772466988,2.8410804370569025,3.9249100449505567,4.597263831195193,4.822783867142888
2012-04-24,1.7725724301235637,2.782281570051321,3.892691838698332,4.5650105881697245,4.790140569451798
2012-04-25,1.6305271270179773,2.7590035226202243,3.883981920050253,4.533446566758422,4.750450187233962
2012-04-26,1.6733274397420566,2.746450409300044,3.8770688977101546,4.54275804908821,4.765353688262957
2012-04-27,1.7703038820188617,2.7775554211580253,3.881498799016793,4.555266688269845,4.781007494433637
2012-04-30,1.6081389400326491,2.7163975527505855,3.832795437928911,4.492333153612343,4.712960789998772
2012-05-02,1.633900145010962,2.7058886826057336,3.825801590079373,4.496156732704262,4.720539666608476
2012-05-03,1.5975520024711043,2.680677143864724,3.8048623278924794,4.469870059386477,4.692313842023914
2012-05-04,1.5470085978201524,2.6419115888493927,3.759326083099486,4.42543356880627,4.648372144733895
2012-05-07,1.5381165211415784,2.6193089318281313,3.737703721689577,4.406787589176098,4.63075781897772
2012-05-08,1.4968617511451612,2.573813427597166,3.6977774800240626,4.3752497544788325,4.602135190772057
2012-05-09,1.6823103089435456,2.710308908516822,3.790834004692119,4.450638204242215,4.671776247488296
2012-05-10,1.590990191747622,2.6395862935856975,3.767973170891593,4.442440850055312,4.6681498106770904
2012-05-11,1.6185469725067456,2.6391834044266425,3.749226965742636,4.416339431460693,4.6396457141309275
2012-05-14,1.792627017159674,2.7111317222041578,3.777852927034424,4.433353763866751,4.652994783444287
2012-05-15,1.8024741641080588,2.725639542352478,3.8132820811837194,4.484221822692763,4.709080441828357
2012-05-16,1.861540217332923,2.7585484583486597,3.827551600697176,4.495519665344157,4.71956457217002
2012-05-17,1.9472713080876467,2.793768052689419,3.825159062899547,4.461363793171589,4.6745195672677955
2012-05-18,1.921621167403643,2.772423092616938,3.789351155552601,4.4148906436727176,4.624454608491645
2012-05-21,1.922277587370555,2.7900822020049976,3.802597883403487,4.422858893182585,4.6306230862075255
2012-05-22,1.9832935894552437,2.892284984960609,3.677414236630055,4.124412600811864,4.2737354896928
2012-05-23,1.877011039718216,2.738783981941328,3.742307954424046,4.353427920304777,4.5580578076477725
2012-05-24,1.8507628815692885,2.6728851896133996,3.6566921076155214,4.2516109913200575,4.45070950520679
2012-05-25,1.891236519696939,2.6946124219387553,3.680871504263858,4.284459531855055,4.486577453735165
2012-05-28,1.9763026675263544,2.7300012378806624,3.7108570863922834,4.325485985765841,4.531550351128978
2012-05-29,1.9923443230721671,2.7547775077694965,3.7132796064876015,4.300088056687553,4.496560874217099
2012-05-30,2.1288406743619888,2.839360434238184,3.743935367078258,4.285671462466393,4.466823243973968
2012-05-31,2.098153575303982,2.782569296973726,3.668290303455808,4.194354044989798,4.370192559841648
2012-06-01,2.107580916317776,2.7090435563758533,3.5712332041316,4.099558640511165,4.276364392199184
2012-06-04,2.048733850852681,2.676668036470444,3.5795959911984863,4.131306565381142,4.31591827317731
2012-06-05,2.0326994913513587,2.670821984864435,3.573275848643691,4.120591432216907,4.303673369471074
2012-06-06,1.985732896070868,2.6660175130146335,3.5944597306188015,4.155627543488133,4.34333425127632
2012-06-07,1.916330159771153,2.67933188346106,3.648196310178232,4.2224797711336866,4.414441044333866
2012-06-08,1.9821177364340417,2.744524091937004,3.6913857534470713,4.252712001491124,4.440349345551144
2012-06-11,2.1219536978873883,2.820658229692219,3.76883593634565,4.353819290775679,4.549702885701934
2012-06-12,2.2791079704751738,2.9620494161677087,3.902981669627983,4.479952092464855,4.673067310684441
2012-06-13,2.3355161530415387,2.999579615201327,3.941587720734822,4.524553004216677,4.719751308935762
2012-06-14,2.32313937980604,2.9664460326074504,3.994377211176225,4.633426638867672,4.847398797204283
2012-06-15,2.287276410543999,2.9088200903167944,3.935116068282112,4.578592633126627,4.794130943339345
2012-06-18,2.36684938312494,2.966103508534651,3.96260213150442,4.600256919643478,4.814089429556646
2012-06-19,2.335666756113042,2.9382093997590992,3.932524992193746,4.559348079950802,4.76936518376297
2012-06-20,2.255340769017362,2.958864100679225,3.931086333242879,4.525489195578626,4.724412287930808
