week,scope,PC1,PC2,PC3,PC4,PC5
2007-10-05,US,1.3865618315913157,-0.6674461347824854,0.08923334243670202,-0.03976086764021273,-0.0443447804105343
2007-10-12,US,1.4188732096582672,-0.965626729531369,0.36489990092061253,0.008496296647295764,-0.00744970205821755
2007-10-19,US,-6.078445294747863,2.068964202612857,-0.5066198663050552,0.05036047718013212,-0.01027862642910017
2007-10-26,US,-0.10933404274875815,0.1438924017433394,-0.21393062471067273,-0.10452261128180662,0.06836385943113446
2007-11-02,US,-1.8101566548780867,0.4191083599495342,-0.05844680489311752,-0.06375620481120961,0.0031667343782362067
2007-11-09,US,-1.852718469764219,1.9926773699771374,-0.2029255105775831,-0.10811031109222514,-0.07088986505989756
2007-11-16,US,-1.658749301208413,0.16550733906976195,-0.19635824537742122,0.0576728810416848,-0.03615893513960407
2007-11-23,US,-3.2525867487869577,1.6872234462617255,-0.06868341940159321,0.21943788094970562,0.0141618746264213
2007-11-30,US,-0.5008619075890985,0.0048779279248723564,-0.11108849384129485,-0.14628252282659657,-0.10476957983617126
2007-12-07,US,2.6968558343324833,0.611533555597997,0.3187829877839989,0.059581057934216364,-0.04901552636420451
2007-12-14,US,2.315048117896853,-0.9363333776438291,0.4012123725510301,0.24086391490225717,0.015238454276999972
2007-12-21,US,-1.5413254932363456,0.29956181766492723,-0.5821126974866614,-0.10898223570404372,0.12353606174431433
2007-12-28,US,-1.2734921289068557,0.09992084101509478,-0.1729480787076416,-0.04531510171664029,-0.07013854551041106
2008-01-04,US,-4.833623804318863,2.2217731292612064,-0.2951363641025958,0.03569173717856313,-0.05579742878373038
2008-01-11,US,-1.129028379954438,1.4244038753933967,0.1254076595016511,-0.12659270488814559,0.02260404834842559
2008-01-18,US,-3.072265793264865,1.218543448598408,-0.21550144332611798,-0.06252556821614458,-0.15991911311346899
2008-01-25,US,-0.8682031611607237,0.989813295259646,-0.2593946671334627,-0.2659842195473346,-0.10936447564994367
2008-02-01,US,-0.5083698177965782,1.3377747648338356,-0.2964664432744413,-0.01735142371738712,0.17953324789966965
2008-02-08,US,0.08826304654786492,2.05870046586677,-0.06363798983579666,-0.1570542822400663,-0.09570694610376736
2008-02-15,US,1.814398370198576,1.1173252307167927,-0.10854621902434636,-0.0681185565500235,0.03028695303233631
2008-02-22,US,0.5741734806407263,-0.6047066820765788,0.016471636725217002,0.053029279714610994,0.05851358946928037
2008-02-29,US,-4.810826868214041,1.616213893361906,-0.18308455553397615,-0.1445986946540246,-0.11410463805164117
2008-03-07,US,0.5120637448621268,1.9443686271497636,0.19751841660364058,-0.16582333569389984,-0.08102325297553242
2008-03-14,US,-2.535641432761763,-0.9060243340888289,-0.5028086492221701,0.11327668517386756,0.10674610094319974
2008-03-21,US,-1.2824107590307887,-2.1310309623769856,0.13593617286472964,0.16072704601917012,-0.07285670367830172
2008-03-28,US,2.6876258088741123,0.3484697954131939,0.05561469510770496,-0.23304638680248066,-0.1466583511500769
2008-04-04,US,1.135085776522274,-1.463325251899925,0.1009644458210688,-0.0953226109435986,-0.025433560795303678
2008-04-11,US,-0.7597496629639734,0.42326778379388935,-0.15753127718302254,0.14675763653930027,0.18898838937008014
2008-04-18,US,5.932569425167887,-2.150848217191129,0.508960314929749,0.009424518899693386,-0.10346396702267743
2008-04-25,US,3.1866901198531727,-1.6013126934328956,0.09152491868987292,-0.22872376662095734,0.10255720422931945
2008-05-02,US,-0.35333459496518466,-0.47694888005859326,0.11774602918170228,0.1337324360452105,0.042020689860209764
2008-05-09,US,-2.4032019155308015,1.628238331805594,0.027678189030747095,-0.012301578740514435,-0.07824245250150265
2008-05-16,US,2.067023291149779,-1.4889092217025546,0.4318869285093235,0.03474428588227778,0.026926865099187177
2008-05-23,US,0.0016308660824055612,-0.08959683642276295,-0.2466751738126985,-0.1321749701539917,0.013930265697771274
2008-05-30,US,3.869292876815162,-0.7154057488922284,-0.15456253586548563,-0.0524861927298669,-0.08313238000824519
2008-06-06,US,-2.787225211915696,1.7524564898002186,-0.2667420859760052,0.05403781311150835,-0.06348106893808955
2008-06-13,US,7.046098543371132,-4.4880715112857255,0.4206187853944886,0.14851826486586278,-0.011560752120677805
2008-06-20,US,-2.381132953432748,0.8593013855845243,-0.151613267794697,0.03360085160315451,0.09446508359958702
2008-06-27,US,-3.7415562706131245,0.697282261105503,-0.49162550115934245,0.09950948485401712,0.05386200017728998
2008-07-04,US,-0.707546509736151,0.9768588934579857,-0.17830380435392185,0.19746537568531908,0.04662509186379163
2008-07-11,US,-0.044084788298743634,-0.43763260753229294,0.353831448267087,-0.01528330566603651,-0.06752796083174059
2008-07-18,US,2.5323043970829286,0.2621218549847966,-0.17214813572453944,-0.09119763802217049,0.030791923118453742
2008-07-25,US,0.6233112977410046,-0.10156243440592867,0.15211642360349978,-0.028702783256364488,-0.10040020481112637
2008-08-01,US,-3.1962252864019995,0.8196981344468022,0.0038588499015047737,0.10014908714139498,0.07120392914911884
2008-08-08,US,-0.387260475354195,-0.16308696229277508,0.08543905908871757,-0.03346709227947009,0.036240453625757056
2008-08-15,US,-1.8116074886835776,0.35298017493914374,-0.14538907923486358,-0.07725364289102857,-0.044498604513744
2008-08-22,US,0.27285252763623435,-0.23931035232693246,-0.18181339066877553,0.09863824661993745,0.02971044254289588
2008-08-29,US,-0.7657359389990139,0.2629816928863666,-0.13083252240487023,-0.062070106380410876,-0.02056519743368761
2008-09-05,US,-3.1347211557679047,0.08358404985782908,0.023355035507118944,0.11952251057063928,-0.017220157629588555
2008-09-12,US,0.9434346977907134,0.27333107178582794,-0.30919740940988455,0.048133796572669724,0.0897283391818124
2008-09-19,US,0.4480080492796753,0.7726028742235418,-0.46602568702329694,-0.16164460157579633,-0.12219730494802959
2008-09-26,US,0.3266125178775012,0.3723930160293327,-0.6614815477625686,0.14740367552919695,0.06103320555494517
2008-10-03,US,-6.014019341602917,2.8691770424641336,-1.0647296708477734,0.5320412955079855,-0.2817847613303137
2008-10-10,US,2.3562817637523406,0.40961136575247853,-1.0731859847426566,0.9013292363765796,-0.13638277826367787
2008-10-17,US,2.3224772180413003,1.2667823645622638,0.4417518352311589,-0.10475631985478767,-0.7228716903117826
2008-10-24,US,-3.5434560860469735,-0.7824422834232706,0.23856841803608017,0.05216087134086077,0.01735189104628131
2008-10-31,US,3.695976736231011,1.8149100205143247,-0.40226784682836303,0.09536309988167711,-0.3209149164080676
2008-11-07,US,-3.5416612463921275,1.117506063587839,0.0065630825165642215,-0.07909510519302193,0.31809675044628233
2008-11-14,US,-2.3839717011002914,0.6898641283395328,0.6435983967231059,0.26310521464728,0.6048119043726621
2008-11-21,US,-7.7386898581162065,-2.4816687787076854,0.005546214842315763,-0.3823405235052317,-0.257631366347499
2008-11-28,US,-3.5969314970493445,-1.1127319128876472,-0.3352009023927287,-0.6075930942366314,-0.34094836120805005
2008-12-05,US,-4.792722074592896,-1.4152063739134197,0.1202197609835169,0.5297587528396753,-0.0965969423990084
2008-12-12,US,-1.641382943189457,0.9738093053119424,-0.16631315589024812,0.01253596343887109,0.02782004525280695
2008-12-19,US,-6.669857703810255,-3.2590360046870948,-0.19814728249173655,-0.442002492869864,-0.3707853495451983
2008-12-26,US,1.6016575410773337,-1.1539437925079012,0.14877986420156042,-0.5229479055763087,0.1304975059325064
2009-01-02,US,4.0447047835438354,1.6856574160414588,-0.8764789777855718,0.22208257144255517,-0.34889687546055137
2009-01-09,US,0.10601498244513705,2.816217826858934,1.4436858108054043,0.034425280719898546,-0.2287824585751624
2009-01-16,US,-1.7615218330454812,-0.9797733443820674,-0.44233876883899154,0.12459283142987322,0.31512523000081083
2009-01-23,US,5.563886571594717,2.2298154312101746,0.8559997098363562,-0.07730571567371201,-0.2779790255255694
2009-01-30,US,3.9338790123930307,0.5963662065676355,0.05017245129502403,-0.25631623371202045,0.255633912514872
2009-02-06,US,2.147124313967451,0.23803978861266312,-0.3722222600441377,0.20936260330842352,0.45546118247204564
2009-02-13,US,-1.2427515943608427,0.03321452270291418,0.7534903457886732,-0.48309733461249904,-0.31647863017882855
2009-02-20,US,-1.5608367935727718,-0.6330650280939483,0.09001091788352396,0.016863624725650946,-0.20692031708083244
2009-02-27,US,3.009782882244306,0.5885347134177051,-0.7097401851754672,0.21710964129332458,0.19580355990592893
2009-03-06,US,-3.465409781302348,-0.7550042481693192,-0.13043763497225716,0.032919435783487314,0.23337760817379372
2009-03-13,US,1.679223201865828,0.41238138364322513,0.6922308275310944,-0.18810104839010053,0.1689742404119011
2009-03-20,US,-2.792050329188683,0.3505956222181692,1.126495239203686,-0.6393156684528161,0.5036210078133486
2009-03-27,US,0.8918818426928056,-0.44439845518071985,-1.1369141292902372,0.24302219001087447,0.26743556199416485
2009-04-03,US,1.7977932649904207,0.16039729856082652,-0.08329026861942729,0.288200270939737,-0.05748525798099115
2009-04-10,US,0.8695046642771918,0.4591982075993016,0.00684907335741564,0.008328452740325253,-0.14785733921484087
2009-04-17,US,0.5901273978662743,0.08609065855280319,0.21927648281506726,0.06588653366283635,-0.22764608391219385
2009-04-24,US,1.1012771507874746,0.5662483651918903,0.0647994501597998,-0.2223110309914635,0.019505358007703907
2009-05-01,US,2.1014971629537778,1.7611619366468168,-0.360283651679416,0.03256869491040954,0.364854086259794
2009-05-08,US,2.254542522846751,0.3036019917503901,0.41734813589866604,-0.529469407084701,0.2584762953919677
2009-05-15,US,-3.026334953450923,-0.2826809595768355,-0.37115958386430703,0.09958155620834995,0.025919858178824917
2009-05-22,US,4.503299508118548,1.5310907761556547,-0.4531240150692083,0.06148299386155056,0.11238250399631249
2009-05-29,US,0.2627597736763895,-0.5022896766975992,-0.7751970326212781,-0.2862532687867012,-0.022806383220553623
2009-06-05,US,7.219482194149297,-1.6784682057536418,-0.19758037234807857,-0.36152654235028747,0.056282834480549104
2009-06-12,US,-0.30137204785904853,0.2546624604486479,0.25590531262395877,-0.09128248968310866,0.08556606375427202
2009-06-19,US,-1.090168768354857,-0.5116881069678221,-0.8394297048903718,0.12286521973763304,-0.010991443583310256
2009-06-26,US,-4.616120095080288,-0.1740653475456761,0.3956679428501564,0.10678977147862319,0.1496252983474749
2009-07-03,US,-0.7817993527654985,1.1697875889082603,-0.022405809770031055,0.15024827083869502,0.11395326551468934
2009-07-10,US,-2.749854403178059,-0.018301402844231977,0.6921566492025378,0.09605412474549196,-0.17477995246111963
2009-07-17,US,5.620339292408399,1.2201338777658604,-0.393882149361466,-0.05794923154127093,-0.045235171594337695
2009-07-24,US,0.5824060231029489,-0.17809633994171764,-0.08944750375684746,-0.06506427906482963,0.015393666930993869
2009-07-31,US,-2.4556203057705144,-2.3791933176171924,0.01200077792576636,-0.09403846979709743,0.06035494717555849
2009-08-07,US,5.720444765944766,0.3680230291944553,-0.26913769222355505,0.2038223151216692,0.20802128186308722
2009-08-14,US,-5.340754378513953,0.6470607620858834,0.3865015850239489,-0.34074773521281265,0.06103238432420549
2009-08-21,US,0.2972446937665929,-0.8381337701364716,-0.2689551810786246,-0.012102885818553968,-0.15738402108857708
2009-08-28,US,-2.4764010683953313,-0.02928882444322791,-0.44682218736307383,0.18132558573288438,0.1358259321974217
2009-09-04,US,-0.2794318545984643,1.1057458919855472,0.43201140393565174,0.1304025071848295,0.00895997717656458
2009-09-11,US,-1.6351473019107245,-0.36634275093456703,0.03037287093545294,-0.151238154394899,0.0652087592062707
2009-09-18,US,2.4729432847293102,-0.7407380436537488,-0.45888291755529914,0.01027823599274764,-0.07462755197996954
2009-09-25,US,-2.3326812239941837,-0.44189582800205185,0.18699663017388451,0.03981737758855162,-0.11028679138699364
2009-10-02,US,-2.003746969484537,0.3152087035448022,0.049532548715649216,0.1549043179246721,-0.005963631789103441
2009-10-09,US,3.238403150134648,0.6241946358393622,0.35433343029760717,-0.10843135125107044,-0.1795506883996075
2009-10-16,US,0.2822514874001948,0.20911329385270047,-0.10123671404809026,0.0581219745369091,0.03669639606224409
2009-10-23,US,1.318059034411644,-0.2993107323884327,-0.0953538110238182,0.022310676803674725,0.06798100209905719
2009-10-30,US,-2.0338217228496585,0.7756437703057407,0.01965356173018978,0.04213092346993014,0.0668091201186408
2009-11-06,US,1.6358703302943298,1.6226547126470015,0.2411965780128741,0.28414715635299553,0.04479183986236503
2009-11-13,US,-1.0524872325718753,-0.1366221613759869,0.03656364592888697,-0.5172466553052958,-0.07643232134639541
2009-11-20,US,-1.4289772092146047,0.0953824086140306,-0.07040904680722095,-0.00891127889367731,0.18609190976794937
2009-11-27,US,-2.362519747173949,0.0036186227226196826,0.47090403645468576,0.026583076763006155,0.1270419384658384
2009-12-04,US,4.165139441351717,0.1107240116908474,-0.09766249540509724,0.37686086808551394,-0.11551117765623085
2009-12-11,US,0.9913579112708513,0.6954265184098204,0.05329149639291294,0.052443389151074306,0.04770518395450506
2009-12-18,US,-0.11844858600896646,-0.260216363470677,-0.3940608440923673,-0.12808618781537212,0.05893736874613906
2009-12-25,US,4.583199887122602,-0.06820259636565963,-0.16906290789293293,0.023692613464520996,-0.01034829361551817
2010-01-01,US,0.8243658637538225,-1.5463525683299093,-0.17789725819361168,-0.009197371955241632,-0.06122266124103499
2010-01-08,US,-0.8063262733905431,1.9320731528537123,0.025863896757673595,-0.05746752956900778,0.11515898279958023
2010-01-15,US,-2.2496559195169765,-0.20123705749481272,0.09524635620072659,0.05379323331139662,0.03905296544895717
2010-01-22,US,-1.4743217161805668,-0.19393726674140216,-0.07112788234061626,-0.020932275981970255,0.13054145545347656
2010-01-29,US,-0.10395514431426682,0.2603830129330323,0.04680968485809821,0.13367869958495213,0.08745369607480608
2010-02-05,US,-0.8348943000976158,0.5280861185607181,0.38535932450880206,0.1929939482563215,0.06829335002652415
2010-02-12,US,2.339061430077854,0.39591289185872935,0.19952396333224873,-0.25432093240602466,-0.19745657310742804
2010-02-19,US,1.6977491016766013,-0.6443305865209172,-0.10592634845474987,-0.035127964644754525,0.007896014105401306
2010-02-26,US,-3.2139529985298303,0.0632920100548151,-0.09800274894416715,0.039088114443801454,0.11679397631286897
2010-03-05,US,1.5950262142978657,-0.11726008493094502,0.44977503772443783,0.15893445196770267,-0.018594702224986565
2010-03-12,US,0.41460104312373874,-0.7408976474364909,-0.19720370774814075,-0.0645321249615554,0.07163507866037426
2010-03-19,US,-0.017027033161800736,-0.8827368808957832,-0.22124619649486146,-0.1712741359188027,0.17397041474896524
2010-03-26,US,2.550677879823382,1.0109470184921994,-0.09802357028137162,0.011981376359233074,-0.1268076887671041
2010-04-02,US,1.3990646720758575,-0.21340990882281202,-0.07493927381670624,0.15094879167988343,0.1745364943743147
2010-04-09,US,-0.9733183209075786,-0.3097059338860194,-0.20532485782884838,-0.11910829067532494,0.006231137604045072
2010-04-16,US,-2.0008645741700812,0.46988221467227975,0.2675830868115888,0.13250612944125523,-0.008305366250846283
2010-04-23,US,1.1440026341901648,-1.0891301528630444,-0.12102370688840958,-0.07251199875309378,0.014781776436003738
2010-04-30,US,-2.8995219790212023,0.1891852275936739,-0.0032953923811774506,0.127520719256248,0.05712400881091091
2010-05-07,US,-4.424005152364871,-0.3810461290667909,0.0972020576350319,0.26382738879692375,0.02529460363383149
2010-05-14,US,0.013912221160827144,0.5135003208843447,0.051952040903926924,-0.19508943072043808,0.018574484755373426
2010-05-21,US,-3.4416442650690553,-1.3752060045899879,0.11402562837727251,-0.09784119335101807,-0.24185301786347113
2010-05-28,US,1.887036710905872,0.9400778582834589,-0.021084625217317677,-0.13984381574056864,-0.005926378500700761
2010-06-04,US,-1.7836967983514846,-0.20282047184277452,0.28279059225108366,0.09413014940279978,0.016396972273356934
2010-06-11,US,0.6221834250323092,-0.16821002066410065,-0.12271137232415816,-0.007493940666643867,0.04483874362264244
2010-06-18,US,0.005178304306017728,0.035078572713434626,-0.10052765853171809,-0.06306205231052957,-0.0027486212400809036
2010-06-25,US,-1.9670541759792421,0.2970653019356723,0.21685198360997512,0.03064178956280389,-0.09074146411727699
2010-07-02,US,-1.834039577346546,-0.6829437413448003,0.048981967094960506,-0.0005012036087819314,-0.07013993399525507
2010-07-09,US,1.1055089042167525,0.6385085312301096,0.09487795321336738,-0.012293942178054084,0.08616173083944582
2010-07-16,US,-1.8616852862065494,-0.29750993041682766,0.5192986770220555,0.2615507788893755,0.09338849188293538
2010-07-23,US,0.9074698782921856,0.4548521837167208,-0.18517357891014627,-0.053796537241714466,-0.05650857385901844
2010-07-30,US,-1.4607777338987604,0.3123453306879743,0.5411992121858166,0.2134013537080673,0.17583547242389105
2010-08-06,US,-0.8802142689780362,0.48351869612074017,0.4881847462400125,-0.20822262696597066,0.09853861770105621
2010-08-13,US,-1.8170696246965243,-1.3674989613720738,0.3301488715884884,-0.4603580236488804,-0.06631626173134873
2010-08-20,US,-1.9185495811240336,-1.094911712677888,-1.026664277866792,0.10401198385809739,0.18268177518658751
2010-08-27,US,0.6984654138648604,-0.3394098478837433,0.23810179947090984,0.2095645215463357,-0.01750955299305483
2010-09-03,US,0.8032384917993587,0.9895880820054188,0.06804949139533976,0.005883767016987051,0.07413627355481599
2010-09-10,US,1.6736028074569524,0.04364199446763812,-0.03000612198100114,-0.08725281010899126,-0.002794883920162265
2010-09-17,US,-0.9394004613688446,1.1225769150990783,0.4131279803729338,0.054349029599694,-0.16096260499610793
2010-09-24,US,-1.7911146358954941,-0.4516518888673893,0.17838108327503568,-0.07880196695366837,-0.14314954117669218
2010-10-01,US,-1.550213599617511,-0.2300795011896422,0.22458544336959582,0.20210383326824463,0.14318874923322528
2010-10-08,US,-1.2220836700289919,0.8770427349022727,0.9409045144929247,-0.29625535646912454,-0.07139317506723043
2010-10-15,US,2.9486163059052766,1.4517275536810483,0.20749834163862724,0.05106295262100024,-0.0703672831450802
2010-10-22,US,-0.45856873024319084,-0.04583579384200119,-0.14582858034823412,0.22128037956483773,0.04377948020657804
2010-10-29,US,0.5209788300739807,0.4618070218314413,0.0624263627570511,0.08584003642291696,-0.0033107366808023423
2010-11-05,US,0.3991359519232198,0.5228186411389667,1.265288367837267,-0.28854349749031977,0.10191031171311232
2010-11-12,US,3.4513051554482113,-0.23249139091838644,-0.392957802140312,-0.25213245848865734,-0.26949605717067066
