week,US_2Y,US_5Y,US_10Y,US_20Y,US_30Y,EA_2Y,EA_5Y,EA_10Y,EA_20Y,EA_30Y,JP_2Y,JP_5Y,JP_10Y,JP_20Y,JP_30Y
2026-07-31,-0.0846092935433772,-0.05960879605709578,-0.020775487701900266,0.018152447136836555,0.04107616540634396,-0.024256910392886157,-0.023542405672780365,2.2953830679553174e-06,0.020234407780682293,0.0077118758038372485,0.0926784307352281,0.07604167720929866,0.08491364344007017,0.13166060471713253,0.13964508749754193
2026-08-07,-0.08460929354311307,-0.0596087960568777,-0.02077548770181541,0.018152447136822677,0.04107616540630402,-0.024256910392951664,-0.023542405672841504,2.29538293981124e-06,0.02023440778050401,0.007711875803657274,0.0926784307354084,0.07604167720946076,0.08491364344007547,0.13166060471688637,0.13964508749720875
2026-08-14,-0.08460929354314281,-0.059608796056903036,-0.020775487701826464,0.018152447136822368,0.04107616540630657,-0.02425691039294411,-0.023542405672834787,2.295382953583589e-06,0.020234407780523135,0.007711875803676547,0.09267843073538846,0.07604167720944253,0.08491364344007425,0.1316606047169125,0.13964508749724439
2026-08-21,-0.08460929354313948,-0.05960879605690011,-0.020775487701825076,0.018152447136822587,0.04107616540630647,-0.024256910392944992,-0.023542405672835543,2.2953829520813186e-06,0.02023440778052106,0.007711875803674454,0.09267843073539062,0.0760416772094445,0.08491364344007439,0.13166060471690966,0.1396450874972405
2026-08-28,-0.08460929354313984,-0.05960879605690044,-0.02077548770182524,0.018152447136822555,0.04107616540630648,-0.02425691039294489,-0.023542405672835456,2.2953829522485026e-06,0.02023440778052129,0.0077118758036746875,0.0926784307353904,0.0760416772094443,0.08491364344007438,0.13166060471690996,0.13964508749724094
2026-09-04,-0.0846092935431398,-0.05960879605690041,-0.02077548770182522,0.01815244713682256,0.04107616540630648,-0.024256910392944905,-0.023542405672835467,2.2953829522288243e-06,0.02023440778052126,0.007711875803674659,0.09267843073539041,0.07604167720944432,0.08491364344007438,0.13166060471690993,0.1396450874972409
2026-09-11,-0.08460929354313981,-0.05960879605690041,-0.02077548770182522,0.018152447136822555,0.04107616540630648,-0.024256910392944905,-0.023542405672835467,2.295382952231372e-06,0.020234407780521265,0.007711875803674662,0.09267843073539041,0.07604167720944432,0.08491364344007438,0.13166060471690993,0.1396450874972409
2026-09-18,-0.08460929354313981,-0.05960879605690041,-0.02077548770182522,0.018152447136822555,0.04107616540630647,-0.024256910392944902,-0.023542405672835467,2.295382952231101e-06,0.020234407780521265,0.0077118758036746615,0.09267843073539041,0.07604167720944432,0.08491364344007438,0.13166060471690993,0.1396450874972409
2026-09-25,-0.08460929354313981,-0.05960879605690041,-0.02077548770182522,0.018152447136822555,0.04107616540630647,-0.024256910392944902,-0.023542405672835467,2.295382952231101e-06,0.020234407780521265,0.0077118758036746615,0.09267843073539041,0.07604167720944432,0.08491364344007438,0.13166060471690993,0.1396450874972409
2026-10-02,-0.08460929354313981,-0.05960879605690041,-0.02077548770182522,0.018152447136822555,0.04107616540630647,-0.024256910392944902,-0.023542405672835467,2.295382952231101e-06,0.020234407780521265,0.0077118758036746615,0.09267843073539041,0.07604167720944432,0.08491364344007438,0.13166060471690993,0.1396450874972409
2026-10-09,-0.08460929354313981,-0.05960879605690041,-0.02077548770182522,0.018152447136822555,0.04107616540630647,-0.024256910392944902,-0.023542405672835467,2.295382952231101e-06,0.020234407780521265,0.0077118758036746615,0.09267843073539041,0.07604167720944432,0.08491364344007438,0.13166060471690993,0.1396450874972409
2026-10-16,-0.08460929354313981,-0.05960879605690041,-0.02077548770182522,0.018152447136822555,0.04107616540630647,-0.024256910392944902,-0.023542405672835467,2.295382952231101e-06,0.020234407780521265,0.0077118758036746615,0.09267843073539041,0.07604167720944432,0.08491364344007438,0.13166060471690993,0.1396450874972409
2026-10-23,-0.08460929354313981,-0.05960879605690041,-0.02077548770182522,0.018152447136822555,0.04107616540630647,-0.024256910392944902,-0.023542405672835467,2.295382952231101e-06,0.020234407780521265,0.0077118758036746615,0.09267843073539041,0.07604167720944432,0.08491364344007438,0.13166060471690993,0.1396450874972409
