week,US_2Y,US_5Y,US_10Y,US_20Y,US_30Y,EA_2Y,EA_5Y,EA_10Y,EA_20Y,EA_30Y,JP_2Y,JP_5Y,JP_10Y,JP_20Y,JP_30Y
2006-02-17,-3.000000000000025,-4.0000000000000036,-4.999999999999982,-4.999999999999982,-4.0000000000000036,0.7811871303035289,2.3676260319405618,3.3249843273622126,3.339978886195061,3.260474300742011,6.1,0.10000000000001119,-6.699999999999995,-11.5,-17.000000000000036
2006-02-24,8.000000000000007,8.999999999999986,4.0000000000000036,0.0,0.9999999999999787,7.199964866774966,4.046217534191321,0.6710500238373829,-1.434704127962183,-2.1743750403876216,5.699999999999999,8.000000000000007,7.000000000000006,6.2999999999999945,7.70000000000004
2006-03-03,1.9999999999999574,7.000000000000028,9.999999999999964,12.99999999999999,14.000000000000057,12.110164333896867,13.748611183124382,11.716969142811218,7.372628038706797,5.491700676163536,1.3000000000000012,-2.400000000000002,0.29999999999998916,0.0,1.599999999999957
2006-03-10,-1.9999999999999574,5.999999999999961,8.000000000000007,8.999999999999986,8.000000000000007,3.5880429914330936,5.357910209339245,8.358533414496883,13.505765188532859,15.699285633689852,-2.100000000000002,0.8000000000000007,4.0999999999999925,2.6000000000000245,1.100000000000012
2006-03-17,-8.999999999999986,-14.999999999999947,-8.000000000000007,-4.0000000000000036,-2.000000000000046,6.523538092103243,3.91011501721219,0.24702990771481304,-2.551798426470331,-3.5766151208354913,7.600000000000007,7.799999999999985,5.800000000000005,5.200000000000005,3.600000000000003
2006-03-24,6.99999999999994,4.0000000000000036,-0.9999999999999787,-1.9999999999999574,-1.9999999999999574,-3.4482937066072417,-4.743507670683256,-2.879144280564505,-3.8543160556660183,-4.574312964844385,4.0999999999999925,4.600000000000004,1.6000000000000014,-4.700000000000015,-5.799999999999983
2006-03-31,10.000000000000053,16.000000000000014,19.00000000000004,20.000000000000018,20.000000000000018,12.0712300072777,12.714278013312352,12.409987624305518,11.968934977027157,11.784839785814416,7.9000000000000075,7.299999999999995,3.600000000000003,0.8000000000000007,-0.6000000000000227
2006-04-07,6.99999999999994,6.99999999999994,10.999999999999943,12.99999999999999,13.999999999999968,-3.7185498573292453,5.314714618998595,14.08373583991711,22.13239172987098,25.198000813382304,0.0,8.200000000000006,11.299999999999999,15.300000000000002,17.799999999999994
2006-04-14,7.000000000000028,8.000000000000007,8.000000000000007,8.000000000000007,7.000000000000028,5.994570535585675,6.7827803153369,3.877940146186676,-0.07963557319143888,-1.6446650085980785,0.30000000000000027,2.400000000000002,8.499999999999996,11.7,14.600000000000035
2006-04-21,-5.999999999999961,-4.999999999999982,-4.0000000000000036,-3.000000000000025,-1.0000000000000675,-2.412101194516403,-2.9182004152303875,-2.4080494049000922,-1.522605644229813,-1.1524634606666417,-4.5000000000000036,-4.499999999999993,-5.200000000000005,-5.800000000000027,-10.30000000000002
2006-04-28,-3.000000000000025,0.0,6.00000000000005,5.999999999999961,7.000000000000028,11.78563722846051,7.960671753684867,5.254423467083313,3.8599964919800556,3.374032141952643,2.400000000000002,1.0999999999999899,1.3000000000000123,-2.2999999999999687,-1.6000000000000014
2006-05-05,7.000000000000028,7.000000000000028,4.999999999999982,4.0000000000000036,3.000000000000025,-0.8971973235139874,-1.4464327391940035,0.7917173734908189,4.416958111253244,5.903710811523677,-0.8000000000000007,-2.0999999999999908,-0.10000000000001119,0.09999999999998899,0.49999999999998934
2006-05-12,6.99999999999994,8.999999999999986,7.000000000000028,9.000000000000075,8.999999999999986,2.185013805945246,3.7571834414210414,5.93721516489607,7.003466915015721,7.305549408889078,15.300000000000002,14.999999999999991,7.600000000000007,5.200000000000005,0.40000000000000036
2006-05-19,-4.999999999999982,-12.00000000000001,-14.000000000000057,-16.000000000000014,-15.000000000000036,-8.963676106437823,-10.552771045528075,-5.9072940446387,-2.585080560441888,-1.529846046007588,-3.500000000000003,-9.000000000000007,-7.000000000000006,-5.299999999999994,-3.49999999999997
2006-05-26,0.0,-0.9999999999999787,0.9999999999999787,1.9999999999999574,2.000000000000046,-3.880695862854866,-9.298695020526448,-12.683473024234804,-10.600253707965734,-9.252505313485138,8.599999999999996,-2.8999999999999915,-5.099999999999993,-6.099999999999994,-3.7000000000000366
2006-06-02,-4.0000000000000036,-4.999999999999982,-5.999999999999961,-5.999999999999961,-6.00000000000005,9.693146587166668,8.16573068845079,6.181152805448686,4.254710775676518,3.4752507859920456,0.30000000000000027,3.0999999999999917,3.499999999999992,5.799999999999983,5.100000000000016
2006-06-09,8.999999999999986,4.999999999999982,-1.9999999999999574,-7.000000000000028,-6.99999999999994,-2.7004526321959155,-0.5547491190235565,-0.08680380905601304,0.28123264937454096,0.48738352135275775,-11.799999999999999,-11.599999999999987,-6.499999999999995,-0.5999999999999783,1.100000000000012
